CustomerID,Tier,Retained,Age,Tenure,Monthly_Spend_IDR
P0289,Platinum,0,40,1, Rp 13.172.920 
S0416,Silver,1,24,1, Rp 6.522.447 
B0749,Blue,1,39,11, Rp 2.231.156 
B0926,Blue,1,30,1, Rp 1.733.806 
S0709,Silver,0,50,5, Rp 4.537.436 
B0289,Blue,1,31,3, Rp 2.773.518 
S0686,Silver,1,27,2, Rp 4.702.658 
P0143,Platinum,1,22,7, Rp 20.474.910 
G0190,Gold,1,53,5, Rp 8.843.268 
B0304,Blue,0,36,2, Rp 2.233.417 
B0922,Blue,0,63,9, Rp 1.175.003 
B0529,Blue,1,36,4, Rp 2.376.642 
B0696,Blue,0,53,1, Rp 1.409.787 
B0820,Blue,0,34,11, Rp 3.660.844 
G0078,Gold,1,43,2, Rp 7.975.415 
P0136,Platinum,1,35,7, Rp 13.491.025 
G0342,Gold,1,60,5, Rp 14.679.135 
B0565,Blue,1,43,7, Rp 3.491.655 
S0667,Silver,1,51,12, Rp 3.599.114 
P0039,Platinum,1,50,12, Rp 7.553.663 
P0106,Platinum,1,42,6, Rp 10.243.860 
B0027,Blue,0,55,4, Rp 2.980.988 
S0557,Silver,1,59,11, Rp 2.300.307 
P0140,Platinum,1,28,12, Rp 16.017.614 
B1111,Blue,1,20,3, Rp 2.398.982 
S0598,Silver,0,46,10, Rp 3.495.441 
G0233,Gold,1,21,10, Rp 6.981.599 
B0224,Blue,0,42,8, Rp 3.946.233 
G0165,Gold,0,37,10, Rp 9.871.701 
B0070,Blue,0,33,12, Rp 1.090.409 
S0825,Silver,0,33,10, Rp 4.924.574 
S0297,Silver,1,45,6, Rp 3.023.265 
B0269,Blue,1,22,10, Rp 1.513.107 
S0153,Silver,0,62,11, Rp 2.113.268 
B0589,Blue,0,62,9, Rp 1.145.432 
S0405,Silver,0,34,5, Rp 3.528.639 
B0229,Blue,0,63,2, Rp 1.377.127 
S0045,Silver,1,48,4, Rp 5.977.143 
B1053,Blue,0,47,1, Rp 1.899.031 
B0031,Blue,0,40,6, Rp 3.808.850 
P0082,Platinum,1,30,12, Rp 14.881.226 
P0285,Platinum,0,63,9, Rp 14.519.780 
G0188,Gold,1,55,12, Rp 13.819.190 
B0805,Blue,0,54,2, Rp 3.134.021 
B0206,Blue,0,31,14, Rp 3.055.940 
S0438,Silver,0,62,9, Rp 1.946.374 
B0510,Blue,0,20,12, Rp 4.197.361 
S0255,Silver,1,29,10, Rp 5.330.739 
G0170,Gold,1,64,5, Rp 10.478.014 
B0541,Blue,1,45,12, Rp 3.564.431 
S0625,Silver,0,23,11, Rp 4.476.583 
B0713,Blue,0,35,7, Rp 4.314.914 
S0239,Silver,1,41,1, Rp 6.838.547 
S0129,Silver,1,34,1, Rp 4.475.615 
S0770,Silver,0,43,5, Rp 4.249.481 
S0812,Silver,0,53,12, Rp 4.454.465 
S0707,Silver,0,48,4, Rp 5.692.529 
S0402,Silver,1,64,9, Rp 5.611.144 
P0071,Platinum,0,48,1, Rp 19.207.809 
G0480,Gold,1,39,2, Rp 9.541.132 
G0366,Gold,0,34,11, Rp 10.035.047 
B0942,Blue,1,57,3, Rp 3.267.941 
G0231,Gold,1,60,6, Rp 11.910.470 
B0458,Blue,1,64,11, Rp 3.278.593 
S0711,Silver,0,45,11, Rp 5.955.790 
S0752,Silver,0,54,10, Rp 1.720.762 
S0522,Silver,0,27,13, Rp 2.569.179 
P0099,Platinum,1,52,4, Rp 14.221.127 
S0419,Silver,1,52,10, Rp 5.595.493 
B0169,Blue,1,59,6, Rp 2.659.156 
G0151,Gold,1,45,2, Rp 10.077.611 
G0295,Gold,1,20,7, Rp 7.479.328 
B0551,Blue,0,51,3, Rp 3.968.492 
B0608,Blue,0,52,11, Rp 2.361.213 
B1137,Blue,0,63,9, Rp 2.759.099 
S0929,Silver,0,60,11, Rp 5.562.977 
B0855,Blue,0,40,1, Rp 3.060.330 
B0949,Blue,0,49,12, Rp 4.497.573 
G0211,Gold,1,26,14, Rp 8.212.539 
G0443,Gold,1,60,6, Rp 14.407.308 
G0454,Gold,1,54,9, Rp 14.720.640 
B0281,Blue,1,30,3, Rp 3.098.460 
G0036,Gold,1,24,10, Rp 8.334.893 
S0061,Silver,1,33,12, Rp 1.790.033 
S0127,Silver,0,47,1, Rp 4.927.280 
S0672,Silver,0,48,7, Rp 6.798.686 
S0009,Silver,1,56,4, Rp 5.054.659 
B0280,Blue,1,64,9, Rp 3.037.798 
B0158,Blue,0,56,7, Rp 2.026.081 
P0214,Platinum,1,59,1, Rp 18.716.106 
G0007,Gold,0,35,2, Rp 10.835.744 
G0275,Gold,1,59,11, Rp 9.810.615 
S0819,Silver,0,35,11, Rp 7.049.234 
B0844,Blue,1,49,5, Rp 2.971.648 
S0363,Silver,0,55,4, Rp 1.644.231 
G0242,Gold,0,55,12, Rp 11.596.873 
B0297,Blue,0,40,14, Rp 1.434.997 
B0968,Blue,0,37,7, Rp 1.481.398 
P0244,Platinum,1,37,13, Rp 19.618.978 
B0786,Blue,1,47,7, Rp 2.015.646 
S0054,Silver,1,45,7, Rp 2.345.398 
S0268,Silver,1,18,1, Rp 4.088.670 
B0421,Blue,0,57,1, Rp 1.953.091 
S0151,Silver,0,29,8, Rp 6.935.215 
B0642,Blue,0,51,13, Rp 2.119.068 
S0479,Silver,1,59,12, Rp 7.103.972 
S0007,Silver,0,32,5, Rp 5.421.373 
G0398,Gold,0,36,10, Rp 10.915.746 
S0489,Silver,1,20,14, Rp 4.872.867 
B0638,Blue,0,49,8, Rp 1.471.939 
G0431,Gold,0,20,14, Rp 9.387.809 
B0165,Blue,0,49,14, Rp 1.031.973 
G0000,Gold,1,54,10, Rp 9.961.212 
B0887,Blue,0,58,3, Rp 3.568.299 
P0012,Platinum,0,20,9, Rp 19.506.163 
S0875,Silver,1,23,2, Rp 2.992.013 
B0012,Blue,1,31,10, Rp 4.383.528 
S0504,Silver,0,52,4, Rp 3.151.547 
P0232,Platinum,1,28,11, Rp 16.520.763 
B0378,Blue,0,42,5, Rp 4.085.273 
B1173,Blue,0,27,9, Rp 2.509.222 
P0199,Platinum,1,37,5, Rp 21.632.137 
S0291,Silver,0,64,12, Rp 4.557.080 
B0392,Blue,0,41,12, Rp 1.942.617 
B0097,Blue,1,40,10, Rp 1.416.762 
S0656,Silver,0,21,7, Rp 7.385.711 
P0037,Platinum,1,37,1, Rp 8.664.478 
S0808,Silver,1,53,14, Rp 3.511.300 
B0768,Blue,0,18,13, Rp 4.498.856 
S0316,Silver,1,19,2, Rp 5.490.191 
S0342,Silver,0,54,14, Rp 1.787.551 
P0153,Platinum,1,21,2, Rp 15.544.475 
B0699,Blue,0,39,13, Rp 2.854.702 
S0671,Silver,0,59,3, Rp 6.525.822 
B1148,Blue,1,21,13, Rp 4.438.073 
G0384,Gold,1,33,5, Rp 11.384.109 
B0704,Blue,1,50,1, Rp 1.396.473 
B0755,Blue,0,38,2, Rp 1.710.401 
S0693,Silver,1,33,3, Rp 2.073.214 
B0693,Blue,1,19,4, Rp 2.849.669 
B0859,Blue,0,24,8, Rp 4.160.517 
B0736,Blue,0,32,7, Rp 2.072.312 
B0941,Blue,1,41,6, Rp 1.342.659 
P0054,Platinum,0,63,1, Rp 19.507.727 
B0373,Blue,0,45,1, Rp 1.142.324 
B0695,Blue,0,60,7, Rp 2.344.136 
S0164,Silver,1,56,14, Rp 7.052.320 
P0032,Platinum,0,40,14, Rp 11.264.797 
S0609,Silver,0,54,7, Rp 2.344.799 
S0729,Silver,0,62,6, Rp 2.850.550 
S0132,Silver,0,32,5, Rp 3.834.963 
S0181,Silver,0,58,10, Rp 6.663.151 
G0394,Gold,1,58,1, Rp 5.236.066 
G0230,Gold,0,24,3, Rp 9.284.069 
G0131,Gold,1,26,7, Rp 12.916.164 
S0854,Silver,1,40,3, Rp 2.300.814 
G0055,Gold,0,23,1, Rp 14.287.356 
S0014,Silver,0,57,7, Rp 6.814.570 
B0017,Blue,0,34,7, Rp 3.497.947 
S0621,Silver,0,44,6, Rp 7.078.807 
B0962,Blue,0,41,2, Rp 767.431 
B0170,Blue,1,49,11, Rp 3.408.588 
P0211,Platinum,1,52,13, Rp 14.980.955 
S0201,Silver,0,43,8, Rp 1.661.088 
G0479,Gold,1,54,13, Rp 5.088.024 
S0555,Silver,0,19,4, Rp 4.216.720 
S0737,Silver,0,19,6, Rp 4.103.855 
G0124,Gold,1,42,2, Rp 9.862.171 
S0753,Silver,0,33,13, Rp 3.767.314 
B1008,Blue,0,29,2, Rp 1.792.104 
B0393,Blue,0,36,1, Rp 866.859 
P0147,Platinum,1,58,2, Rp 11.928.909 
P0095,Platinum,1,53,12, Rp 8.363.578 
B0865,Blue,1,32,3, Rp 1.363.839 
S0829,Silver,1,57,5, Rp 2.201.228 
S0948,Silver,0,26,2, Rp 6.653.552 
B0651,Blue,0,48,14, Rp 839.645 
B0904,Blue,0,43,4, Rp 4.236.245 
P0067,Platinum,1,44,12, Rp 8.069.075 
P0230,Platinum,1,36,10, Rp 18.707.613 
B0313,Blue,0,55,11, Rp 3.680.417 
S0515,Silver,0,40,13, Rp 2.380.684 
S0879,Silver,0,19,4, Rp 7.412.736 
B0794,Blue,1,63,5, Rp 3.265.109 
B0579,Blue,0,39,3, Rp 2.774.666 
B0447,Blue,0,43,7, Rp 840.251 
B1192,Blue,0,26,6, Rp 4.150.914 
B0101,Blue,1,23,11, Rp 1.318.889 
S0905,Silver,1,34,8, Rp 1.797.510 
S0442,Silver,0,25,13, Rp 6.299.689 
S0536,Silver,1,31,6, Rp 2.437.903 
B1130,Blue,0,52,1, Rp 757.542 
S0500,Silver,1,22,2, Rp 2.590.962 
S0582,Silver,0,64,4, Rp 4.292.634 
S0782,Silver,0,19,8, Rp 6.571.729 
S0915,Silver,0,22,3, Rp 3.777.545 
S0670,Silver,0,26,6, Rp 2.395.267 
S0724,Silver,1,43,2, Rp 1.741.481 
B1103,Blue,0,37,6, Rp 3.977.699 
S0762,Silver,0,49,10, Rp 5.059.426 
S0300,Silver,1,57,11, Rp 1.585.627 
S0220,Silver,0,29,12, Rp 6.209.122 
S0842,Silver,0,63,9, Rp 5.580.368 
G0067,Gold,0,20,8, Rp 14.319.165 
B0039,Blue,1,27,5, Rp 3.516.816 
B0156,Blue,0,48,13, Rp 2.384.351 
B0167,Blue,1,40,3, Rp 2.255.452 
B0117,Blue,0,47,6, Rp 4.069.065 
G0224,Gold,1,51,10, Rp 12.923.132 
B0562,Blue,1,63,12, Rp 3.789.824 
S0062,Silver,0,39,2, Rp 6.733.651 
S0560,Silver,0,33,10, Rp 4.253.048 
P0192,Platinum,1,37,4, Rp 10.023.204 
B0125,Blue,1,60,5, Rp 816.431 
